gene_symbol,uniprot_id,priority_score,anisotropy_index,radius_of_gyration,plddt_mean,morphology,n_residues,plddt_median,plddt_fraction_high,plddt_fraction_ok,plddt_fraction_low,disorder_fraction_proxy,backbone_principal_axis,curvature_summary,torsion_summary,end_to_end_distance,bending_hotspots,hinge_candidates,exposed_surface_proxy,charged_patch_score,low_confidence_warning,multi_domain_uncertain,likely_IDR_heavy,predicted_domain_segments,PAE_mean,PAE_domain_blockiness_score,organism
MYLK,Q15746,100,1.4640526080343412,41.50389838721379,65.84507314524556,Globular,1914,80.12,0.17972831765935215,0.4278996865203762,0.39237199582027166,0.34691745036572624,"[-0.262, -0.391, 0.882]",0.2765878752741912,2.0755989382804536,56.77836512264156,1835:0.42; 59:0.41; 649:0.41,31,0.5344827586206896,0.39666666666666667,True,True,True,28,26.60291625584567,8.28959095350075,Homo sapiens
PPARGC1A,Q9UBK2,100,2.185052241061399,31.245049772687448,52.74286967418547,Intermediate,798,44.045,0.08020050125313283,0.12907268170426064,0.7907268170426065,0.6190476190476191,"[-0.885, 0.223, 0.409]",0.33416531204225947,1.3147186562736124,68.17329278390476,689:0.38; 697:0.38; 795:0.38,0,0.9335839598997494,0.5086206896551724,True,True,True,4,28.088947305607377,6.5607107575563255,Homo sapiens
IGF1R,P08069,100,1.426632071596987,43.19563878705403,78.01789319678127,Globular,1367,88.0,0.4359912216532553,0.31602048280907097,0.24798829553767374,0.1572787125091441,"[-0.397, 0.016, 0.918]",0.2975271574185976,1.7991094129582073,53.57743917919183,34:0.41; 1073:0.40; 44:0.38,35,0.4177029992684711,0.3524904214559387,False,True,False,16,23.586392385249766,5.850335926217477,Homo sapiens
GHR,P10912,100,5.13247062540886,31.35538953628705,58.69753918495297,Fibrous/Extended,638,48.89,0.2617554858934169,0.07053291536050156,0.6677115987460815,0.5047021943573667,"[-0.761, 0.080, 0.644]",0.28192234020323387,1.981865304738773,63.24585957989661,266:0.38; 131:0.38; 163:0.38,54,0.8040752351097179,0.20224719101123595,True,True,True,3,25.827293855209756,5.309022073672339,Homo sapiens
ARNTL,O00327,100,3.3192797281217827,32.06851875969924,65.52864217252394,Fibrous/Extended,626,63.59,0.3354632587859425,0.13258785942492013,0.5319488817891374,0.40415335463258784,"[-0.577, 0.255, 0.776]",0.314879829201722,1.6185709737500673,14.262585109299085,143:0.38; 191:0.38; 428:0.38,6,0.6916932907348243,0.47368421052631576,True,True,True,7,22.818205248599046,3.5856438629417164,Homo sapiens
DMD,P11532,100,1.3155342721236885,22.82447560454643,76.34927619047619,Globular,525,85.06,0.46095238095238095,0.17714285714285713,0.3619047619047619,0.17523809523809525,"[-0.696, -0.170, 0.698]",0.3396918844143603,1.3282783331236119,48.85366185865702,251:0.39; 14:0.39; 53:0.38,1,0.5523809523809524,0.37209302325581395,False,True,False,2,19.008682086167802,6.90819720471551,Homo sapiens
DAG1,Q14118,100,2.3890770817089004,31.57676671759604,68.17016759776536,Intermediate,895,76.19,0.31508379888268156,0.20558659217877095,0.4793296089385475,0.37988826815642457,"[-0.544, -0.745, -0.387]",0.2965663329650348,1.8359242094679769,12.973629561537514,697:0.41; 667:0.38; 550:0.38,14,0.6357541899441341,0.3146853146853147,True,True,True,7,25.456772260541182,5.633290930766138,Homo sapiens
JAG1,P78504,95,2.7581473793531877,58.48585760100033,73.1427750410509,Intermediate,1218,78.56,0.13628899835796388,0.5591133004926109,0.3045977011494253,0.13628899835796388,"[-0.628, -0.038, 0.777]",0.29118798977392624,1.9311338875022694,142.19483982198508,787:0.41; 530:0.40; 195:0.38,51,0.43349753694581283,0.28205128205128205,False,True,False,23,26.12953009186235,6.147094112508229,Homo sapiens
RUNX3,Q13761,95,2.0611670656856456,15.814810367547928,60.564096385542165,Intermediate,415,46.34,0.2819277108433735,0.03855421686746988,0.6795180722891566,0.5614457831325301,"[-0.510, 0.008, 0.860]",0.2843747847575885,1.964747553996119,52.973654367053065,159:0.39; 69:0.38; 54:0.38,12,0.7831325301204819,0.37209302325581395,True,False,True,1,25.59002467702134,0.0,Homo sapiens
NTRK3,Q16288,95,1.936111715585754,32.4510204214344,76.81557806912993,Intermediate,839,88.81,0.466030989272944,0.25148986889153757,0.2824791418355185,0.2026221692491061,"[-0.157, -0.071, 0.985]",0.3027493283146977,1.8289047495399116,42.45300819729975,328:0.42; 236:0.40; 592:0.39,9,0.4135876042908224,0.3221476510067114,False,True,False,10,22.156000460278925,6.340271081528403,Homo sapiens
